card_id;mtr_code;ksm_code;item_type;subtype;name;designation;dn;outer_diameter;wall_thickness;d1;d2;angle;pn;steel_grade;strength_class;medium;medium_compatibility_status;h2s_confirmed;co2_confirmed;inner_coating;outer_coating;climate_version;gost_tu;standard;stock_qty;unit;synthetic
SYN-REG-CARD-000198;MTR-SYN-REG-000198;KSM-SYN-REG-000198;труба;электросварная спиральношовная;Труба электросварная спиральношовная 630x12 09ГСФ;Труба электросварная спиральношовная 630x12 09ГСФ;600;630;12;;;;25;09ГСФ;К42;техническая вода;requires_project_and_passport;;;True;True;УХЛ;ГОСТ 20295-85;ГОСТ 20295-85;15;pcs;True
SYN-REG-CARD-000199;MTR-SYN-REG-000199;KSM-SYN-REG-000199;труба;электросварная прямошовная;Труба электросварная прямошовная 219x8 09ГСФ;Труба электросварная прямошовная 219x8 09ГСФ;200;219;8;;;;40;09ГСФ;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;False;True;У;ГОСТ 20295-85;ГОСТ 20295-85;8;pcs;True
SYN-REG-CARD-000200;MTR-SYN-REG-000200;KSM-SYN-REG-000200;труба;электросварная спиральношовная;Труба электросварная спиральношовная 820x14 09ГСФ;Труба электросварная спиральношовная 820x14 09ГСФ;800;820;14;;;;160;09ГСФ;К56;газ с H2S;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;62;pcs;True
SYN-REG-CARD-000201;MTR-SYN-REG-000201;KSM-SYN-REG-000201;труба;электросварная прямошовная;Труба электросварная прямошовная 530x10 09ГСФ;Труба электросварная прямошовная 530x10 09ГСФ;500;530;10;;;;16;09ГСФ;К56;природный газ;requires_project_and_passport;;;True;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;25;pcs;True
SYN-REG-CARD-000202;MTR-SYN-REG-000202;KSM-SYN-REG-000202;труба;электросварная прямошовная;Труба электросварная прямошовная 630x12 09Г2С;Труба электросварная прямошовная 630x12 09Г2С;600;630;12;;;;16;09Г2С;К52;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;У;ГОСТ 20295-85;ГОСТ 20295-85;63;pcs;True
SYN-REG-CARD-000203;MTR-SYN-REG-000203;KSM-SYN-REG-000203;труба;электросварная спиральношовная;Труба электросварная спиральношовная 426x10 09ГСФ;Труба электросварная спиральношовная 426x10 09ГСФ;400;426;10;;;;25;09ГСФ;К56;нефть;requires_project_and_passport;;;False;True;У;ГОСТ 20295-85;ГОСТ 20295-85;78;pcs;True
SYN-REG-CARD-000204;MTR-SYN-REG-000204;KSM-SYN-REG-000204;труба;электросварная прямошовная;Труба электросварная прямошовная 325x8 09ГСФ;Труба электросварная прямошовная 325x8 09ГСФ;300;325;8;;;;25;09ГСФ;К56;природный газ;requires_project_and_passport;;;True;True;У;ГОСТ 20295-85;ГОСТ 20295-85;31;pcs;True
SYN-REG-CARD-000205;MTR-SYN-REG-000205;KSM-SYN-REG-000205;труба;электросварная прямошовная;Труба электросварная прямошовная 820x14 09ГСФ;Труба электросварная прямошовная 820x14 09ГСФ;800;820;14;;;;16;09ГСФ;К42;техническая вода;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;26;pcs;True
SYN-REG-CARD-000206;MTR-SYN-REG-000206;KSM-SYN-REG-000206;труба;электросварная прямошовная;Труба электросварная прямошовная 530x10 20;Труба электросварная прямошовная 530x10 20;500;530;10;;;;100;20;К42;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 20295-85;ГОСТ 20295-85;31;pcs;True
SYN-REG-CARD-000207;MTR-SYN-REG-000207;KSM-SYN-REG-000207;труба;электросварная прямошовная;Труба электросварная прямошовная 325x8 13ХФА;Труба электросварная прямошовная 325x8 13ХФА;300;325;8;;;;100;13ХФА;К52;техническая вода;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 20295-85;ГОСТ 20295-85;58;pcs;True
SYN-REG-CARD-000208;MTR-SYN-REG-000208;KSM-SYN-REG-000208;труба;электросварная спиральношовная;Труба электросварная спиральношовная 426x10 13ХФА;Труба электросварная спиральношовная 426x10 13ХФА;400;426;10;;;;100;13ХФА;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;False;True;У;ГОСТ 20295-85;ГОСТ 20295-85;28;pcs;True
SYN-REG-CARD-000209;MTR-SYN-REG-000209;KSM-SYN-REG-000209;труба;электросварная спиральношовная;Труба электросварная спиральношовная 1020x16 13ХФА;Труба электросварная спиральношовная 1020x16 13ХФА;1000;1020;16;;;;160;13ХФА;К52;газ с CO2;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;8;pcs;True
SYN-REG-CARD-000210;MTR-SYN-REG-000210;KSM-SYN-REG-000210;труба;электросварная спиральношовная;Труба электросварная спиральношовная 1020x16 20;Труба электросварная спиральношовная 1020x16 20;1000;1020;16;;;;160;20;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;66;pcs;True
SYN-REG-CARD-000211;MTR-SYN-REG-000211;KSM-SYN-REG-000211;труба;электросварная прямошовная;Труба электросварная прямошовная 159x6 20;Труба электросварная прямошовная 159x6 20;150;159;6;;;;63;20;К56;нефть;requires_project_and_passport;;;False;False;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;64;pcs;True
SYN-REG-CARD-000212;MTR-SYN-REG-000212;KSM-SYN-REG-000212;труба;электросварная прямошовная;Труба электросварная прямошовная 720x12 09ГСФ;Труба электросварная прямошовная 720x12 09ГСФ;700;720;12;;;;25;09ГСФ;К52;газ с H2S;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;51;pcs;True
SYN-REG-CARD-000213;MTR-SYN-REG-000213;KSM-SYN-REG-000213;труба;электросварная прямошовная;Труба электросварная прямошовная 1020x16 13ХФА;Труба электросварная прямошовная 1020x16 13ХФА;1000;1020;16;;;;100;13ХФА;К48;нефть;requires_project_and_passport;;;False;True;У;ГОСТ 20295-85;ГОСТ 20295-85;44;pcs;True
SYN-REG-CARD-000214;MTR-SYN-REG-000214;KSM-SYN-REG-000214;труба;электросварная спиральношовная;Труба электросварная спиральношовная 325x8 09ГСФ;Труба электросварная спиральношовная 325x8 09ГСФ;300;325;8;;;;25;09ГСФ;К56;нефть;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;28;pcs;True
SYN-REG-CARD-000215;MTR-SYN-REG-000215;KSM-SYN-REG-000215;труба;электросварная спиральношовная;Труба электросварная спиральношовная 219x8 09Г2С;Труба электросварная спиральношовная 219x8 09Г2С;200;219;8;;;;25;09Г2С;К42;природный газ;requires_project_and_passport;;;False;False;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;22;pcs;True
SYN-REG-CARD-000216;MTR-SYN-REG-000216;KSM-SYN-REG-000216;труба;электросварная прямошовная;Труба электросварная прямошовная 530x10 09Г2С;Труба электросварная прямошовная 530x10 09Г2С;500;530;10;;;;16;09Г2С;К48;природный газ;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;77;pcs;True
SYN-REG-CARD-000217;MTR-SYN-REG-000217;KSM-SYN-REG-000217;труба;электросварная спиральношовная;Труба электросварная спиральношовная 325x8 09Г2С;Труба электросварная спиральношовная 325x8 09Г2С;300;325;8;;;;16;09Г2С;К56;нефть;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;76;pcs;True
SYN-REG-CARD-000218;MTR-SYN-REG-000218;KSM-SYN-REG-000218;труба;электросварная спиральношовная;Труба электросварная спиральношовная 630x12 09ГСФ;Труба электросварная спиральношовная 630x12 09ГСФ;600;630;12;;;;25;09ГСФ;К48;газ с H2S;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;45;pcs;True
SYN-REG-CARD-000219;MTR-SYN-REG-000219;KSM-SYN-REG-000219;труба;электросварная прямошовная;Труба электросварная прямошовная 530x10 09Г2С;Труба электросварная прямошовная 530x10 09Г2С;500;530;10;;;;63;09Г2С;К42;техническая вода;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 20295-85;ГОСТ 20295-85;65;pcs;True
SYN-REG-CARD-000220;MTR-SYN-REG-000220;KSM-SYN-REG-000220;труба;электросварная спиральношовная;Труба электросварная спиральношовная 1020x16 09Г2С;Труба электросварная спиральношовная 1020x16 09Г2С;1000;1020;16;;;;63;09Г2С;К56;природный газ;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 20295-85;ГОСТ 20295-85;36;pcs;True
SYN-REG-CARD-000221;MTR-SYN-REG-000221;KSM-SYN-REG-000221;отвод;ОКШ 3D;ОКШ 90-426x10 20;ОКШ 90-426x10 20;400;426;10;;;90;16;20;К42;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17375-2001;ГОСТ 17375-2001;46;pcs;True
SYN-REG-CARD-000222;MTR-SYN-REG-000222;KSM-SYN-REG-000222;отвод;ОКШ 3D;ОКШ 45-108x4 09ГСФ;ОКШ 45-108x4 09ГСФ;100;108;4;;;45;63;09ГСФ;К42;природный газ;requires_project_and_passport;;;False;;ХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;1;pcs;True
SYN-REG-CARD-000223;MTR-SYN-REG-000223;KSM-SYN-REG-000223;отвод;ОКШ 3D;ОКШ 90-76x4 09ГСФ;ОКШ 90-76x4 09ГСФ;65;76;4;;;90;40;09ГСФ;К42;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 17375-2001;ГОСТ 17375-2001;47;pcs;True
SYN-REG-CARD-000224;MTR-SYN-REG-000224;KSM-SYN-REG-000224;отвод;ОКШ 3D;ОКШ 90-377x12 13ХФА;ОКШ 90-377x12 13ХФА;350;377;12;;;90;160;13ХФА;К56;нефть;requires_project_and_passport;;;True;True;УХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;2;pcs;True
SYN-REG-CARD-000225;MTR-SYN-REG-000225;KSM-SYN-REG-000225;отвод;ОКШ 3D;ОКШ 90-133x6 09ГСФ;ОКШ 90-133x6 09ГСФ;125;133;6;;;90;160;09ГСФ;К56;газ с H2S и CO2;requires_tu_lnd_passport;;;True;False;ХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;75;pcs;True
SYN-REG-CARD-000226;MTR-SYN-REG-000226;KSM-SYN-REG-000226;отвод;ОКШ 3D;ОКШ 90-57x3 13ХФА;ОКШ 90-57x3 13ХФА;50;57;3;;;90;16;13ХФА;К42;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;41;pcs;True
SYN-REG-CARD-000227;MTR-SYN-REG-000227;KSM-SYN-REG-000227;отвод;ОКШ 3D;ОКШ 45-57x3 09ГСФ;ОКШ 45-57x3 09ГСФ;50;57;3;;;45;25;09ГСФ;К48;коррозионно-активная среда;requires_tu_lnd_passport;;;;False;ХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;5;pcs;True
SYN-REG-CARD-000228;MTR-SYN-REG-000228;KSM-SYN-REG-000228;отвод;ОКШ 3D;ОКШ 90-325x10 09ГСФ;ОКШ 90-325x10 09ГСФ;300;325;10;;;90;25;09ГСФ;К52;газ с H2S;requires_tu_lnd_passport;;;;True;ХЛ;ГОСТ 17375-2001;ГОСТ 17375-2001;76;pcs;True
